inst#,    actual, predicted, error, probability distribution
1,	     1:Low,	     1:Low
892,	     1:Low,	     2:High
893,	     1:Low,	     1:Low
894,	     1:Low,	     2:High
895,	     1:Low,	     1:Low
896,	     1:Low,	     1:Low
897,	     1:Low,	     2:High
898,	     1:Low,	     2:High
899,	     1:Low,	     2:High
900,	     1:Low,	     1:Low
901,	     1:Low,	     2:High
902,	     1:Low,	     1:Low
903,	     1:Low,	     2:High
904,	     1:Low,	     2:High
905,	     1:Low,	     2:High
906,	     1:Low,	     2:High
907,	     1:Low,	     2:High
908,	     1:Low,	     2:High
909,	     1:Low,	     2:High
910,	     1:Low,	     1:Low
911,	     1:Low,	     1:Low
912,	     1:Low,	     1:Low
913,	     1:Low,	     2:High
914,	     1:Low,	     1:Low
915,	     1:Low,	     1:Low
916,	     1:Low,	     1:Low
917,	     1:Low,	     1:Low
918,	     1:Low,	     1:Low
919,	     1:Low,	     1:Low
920,	     1:Low,	     2:High
921,	     1:Low,	     1:Low
922,	     1:Low,	     1:Low
923,	     1:Low,	     1:Low
924,	     1:Low,	     2:High
925,	     1:Low,	     2:High
926,	     1:Low,	     1:Low
927,	     1:Low,	     1:Low
928,	     1:Low,	     1:Low
929,	     1:Low,	     1:Low
930,	     1:Low,	     1:Low
931,	     1:Low,	     2:High
932,	     1:Low,	     2:High
933,	     1:Low,	     1:Low
934,	     1:Low,	     2:High
935,	     1:Low,	     1:Low
936,	     1:Low,	     1:Low
937,	     1:Low,	     1:Low
938,	     1:Low,	     2:High
939,	     1:Low,	     2:High
940,	     1:Low,	     2:High
941,	     1:Low,	     2:High
942,	     1:Low,	     1:Low
943,	     1:Low,	     1:Low
944,	     1:Low,	     2:High
945,	     1:Low,	     1:Low
946,	     1:Low,	     1:Low
947,	     1:Low,	     2:High
948,	     1:Low,	     2:High
949,	     1:Low,	     1:Low
950,	     1:Low,	     1:Low
951,	     1:Low,	     1:Low
952,	     1:Low,	     2:High
953,	     1:Low,	     2:High
954,	     1:Low,	     2:High
955,	     1:Low,	     1:Low
956,	     1:Low,	     1:Low
957,	     1:Low,	     2:High
958,	     1:Low,	     2:High
959,	     1:Low,	     1:Low
960,	     1:Low,	     2:High
961,	     1:Low,	     1:Low
962,	     1:Low,	     2:High
963,	     1:Low,	     1:Low
964,	     1:Low,	     2:High
965,	     1:Low,	     1:Low
966,	     1:Low,	     1:Low
967,	     1:Low,	     2:High
968,	     1:Low,	     2:High
969,	     1:Low,	     1:Low
970,	     1:Low,	     2:High
971,	     1:Low,	     1:Low
972,	     1:Low,	     1:Low
973,	     1:Low,	     2:High
974,	     1:Low,	     2:High
975,	     1:Low,	     2:High
976,	     1:Low,	     2:High
977,	     1:Low,	     2:High
978,	     1:Low,	     1:Low
979,	     1:Low,	     2:High
980,	     1:Low,	     2:High
981,	     1:Low,	     1:Low
982,	     1:Low,	     2:High
983,	     1:Low,	     1:Low
984,	     1:Low,	     1:Low
985,	     1:Low,	     2:High
986,	     1:Low,	     1:Low
987,	     1:Low,	     1:Low
988,	     1:Low,	     1:Low
989,	     1:Low,	     1:Low
990,	     1:Low,	     2:High
991,	     1:Low,	     2:High
992,	     1:Low,	     2:High
993,	     1:Low,	     2:High
994,	     1:Low,	     1:Low
995,	     1:Low,	     1:Low
996,	     1:Low,	     2:High
997,	     1:Low,	     2:High
998,	     1:Low,	     1:Low
999,	     1:Low,	     1:Low
1000,	     1:Low,	     1:Low
1001,	     1:Low,	     1:Low
1002,	     1:Low,	     2:High
1003,	     1:Low,	     1:Low
1004,	     1:Low,	     2:High
1005,	     1:Low,	     1:Low
1006,	     1:Low,	     1:Low
1007,	     1:Low,	     1:Low
1008,	     1:Low,	     2:High
1009,	     1:Low,	     1:Low
1010,	     1:Low,	     2:High
1011,	     1:Low,	     1:Low
1012,	     1:Low,	     1:Low
1013,	     1:Low,	     2:High
1014,	     1:Low,	     2:High
1015,	     1:Low,	     1:Low
1016,	     1:Low,	     1:Low
1017,	     1:Low,	     1:Low
1018,	     1:Low,	     2:High
1019,	     1:Low,	     2:High
1020,	     1:Low,	     2:High
1021,	     1:Low,	     2:High
1022,	     1:Low,	     2:High
1023,	     1:Low,	     2:High
1024,	     1:Low,	     1:Low
1025,	     1:Low,	     1:Low
1026,	     1:Low,	     1:Low
1027,	     1:Low,	     1:Low
1028,	     1:Low,	     2:High
1029,	     1:Low,	     1:Low
1030,	     1:Low,	     1:Low
1031,	     1:Low,	     1:Low
1032,	     1:Low,	     1:Low
1033,	     1:Low,	     2:High
1034,	     1:Low,	     2:High
1035,	     1:Low,	     2:High
1036,	     1:Low,	     2:High
1037,	     1:Low,	     2:High
1038,	     1:Low,	     1:Low
1039,	     1:Low,	     1:Low
1040,	     1:Low,	     2:High
1041,	     1:Low,	     1:Low
1042,	     1:Low,	     1:Low
1043,	     1:Low,	     2:High
1044,	     1:Low,	     2:High
1045,	     1:Low,	     1:Low
1046,	     1:Low,	     1:Low
1047,	     1:Low,	     2:High
1048,	     1:Low,	     1:Low
1049,	     1:Low,	     2:High
1050,	     1:Low,	     2:High
1051,	     1:Low,	     2:High
1052,	     1:Low,	     2:High
1053,	     1:Low,	     1:Low
1054,	     1:Low,	     2:High
1055,	     1:Low,	     2:High
1056,	     1:Low,	     1:Low
1057,	     1:Low,	     2:High
1058,	     1:Low,	     1:Low
1059,	     1:Low,	     2:High
1060,	     1:Low,	     2:High
1061,	     1:Low,	     1:Low
1062,	     1:Low,	     2:High
1063,	     1:Low,	     1:Low
1064,	     1:Low,	     2:High
1065,	     1:Low,	     1:Low
1066,	     1:Low,	     2:High
1067,	     1:Low,	     1:Low
1068,	     1:Low,	     2:High
1069,	     1:Low,	     1:Low
1070,	     1:Low,	     1:Low
1071,	     1:Low,	     2:High
1072,	     1:Low,	     1:Low
1073,	     1:Low,	     2:High
1074,	     1:Low,	     1:Low
1075,	     1:Low,	     1:Low
1076,	     1:Low,	     2:High
1077,	     1:Low,	     2:High
1078,	     1:Low,	     1:Low
1079,	     1:Low,	     1:Low
1080,	     1:Low,	     2:High
1081,	     1:Low,	     1:Low
1082,	     1:Low,	     1:Low
1083,	     1:Low,	     2:High
1084,	     1:Low,	     2:High
1085,	     1:Low,	     2:High
1086,	     1:Low,	     2:High
1087,	     1:Low,	     2:High
1088,	     1:Low,	     1:Low
1089,	     1:Low,	     2:High
1090,	     1:Low,	     2:High
1091,	     1:Low,	     1:Low
1092,	     1:Low,	     2:High
1093,	     1:Low,	     1:Low
1094,	     1:Low,	     1:Low
1095,	     1:Low,	     1:Low
1096,	     1:Low,	     2:High
1097,	     1:Low,	     2:High
1098,	     1:Low,	     1:Low
1099,	     1:Low,	     1:Low
1100,	     1:Low,	     1:Low
1101,	     1:Low,	     1:Low
1102,	     1:Low,	     1:Low
1103,	     1:Low,	     1:Low
1104,	     1:Low,	     1:Low
1105,	     1:Low,	     1:Low
1106,	     1:Low,	     2:High
1107,	     1:Low,	     2:High
1108,	     1:Low,	     2:High
1109,	     1:Low,	     1:Low
1110,	     1:Low,	     2:High
1111,	     1:Low,	     2:High
1112,	     1:Low,	     1:Low
1113,	     1:Low,	     1:Low
1114,	     1:Low,	     2:High
1115,	     1:Low,	     2:High
1116,	     1:Low,	     1:Low
1117,	     1:Low,	     2:High
1118,	     1:Low,	     1:Low
1119,	     1:Low,	     1:Low
1120,	     1:Low,	     1:Low
1121,	     1:Low,	     1:Low
1122,	     1:Low,	     2:High
1123,	     1:Low,	     1:Low
1124,	     1:Low,	     2:High
1125,	     1:Low,	     2:High
1126,	     1:Low,	     1:Low
1127,	     1:Low,	     1:Low
1128,	     1:Low,	     2:High
1129,	     1:Low,	     2:High
1130,	     1:Low,	     2:High
1131,	     1:Low,	     2:High
1132,	     1:Low,	     1:Low
1133,	     1:Low,	     2:High
1134,	     1:Low,	     2:High
1135,	     1:Low,	     2:High
1136,	     1:Low,	     1:Low
1137,	     1:Low,	     2:High
1138,	     1:Low,	     2:High
1139,	     1:Low,	     1:Low
1140,	     1:Low,	     2:High
1141,	     1:Low,	     1:Low
1142,	     1:Low,	     2:High
1143,	     1:Low,	     2:High
1144,	     1:Low,	     2:High
1145,	     1:Low,	     2:High
1146,	     1:Low,	     1:Low
1147,	     1:Low,	     2:High
1148,	     1:Low,	     1:Low
1149,	     1:Low,	     1:Low
1150,	     1:Low,	     2:High
1151,	     1:Low,	     1:Low
1152,	     1:Low,	     2:High
1153,	     1:Low,	     1:Low
1154,	     1:Low,	     1:Low
1155,	     1:Low,	     2:High
1156,	     1:Low,	     1:Low
1157,	     1:Low,	     1:Low
1158,	     1:Low,	     2:High
1159,	     1:Low,	     2:High
1160,	     1:Low,	     2:High
1161,	     1:Low,	     1:Low
1162,	     1:Low,	     2:High
1163,	     1:Low,	     2:High
1164,	     1:Low,	     2:High
1165,	     1:Low,	     1:Low
1166,	     1:Low,	     2:High
1167,	     1:Low,	     2:High
1168,	     1:Low,	     2:High
1169,	     1:Low,	     1:Low
1170,	     1:Low,	     1:Low
1171,	     1:Low,	     1:Low
1172,	     1:Low,	     1:Low
1173,	     1:Low,	     2:High
1174,	     1:Low,	     2:High
1175,	     1:Low,	     1:Low
1176,	     1:Low,	     2:High
1177,	     1:Low,	     2:High
1178,	     1:Low,	     2:High
1179,	     1:Low,	     1:Low
1180,	     1:Low,	     2:High
1181,	     1:Low,	     2:High
1182,	     1:Low,	     2:High
1183,	     1:Low,	     1:Low
1184,	     1:Low,	     2:High
1185,	     1:Low,	     2:High
1186,	     1:Low,	     1:Low
1187,	     1:Low,	     1:Low
1188,	     1:Low,	     1:Low
1189,	     1:Low,	     2:High
1190,	     1:Low,	     1:Low
1191,	     1:Low,	     1:Low
1192,	     1:Low,	     2:High
1193,	     1:Low,	     1:Low
1194,	     1:Low,	     2:High
1195,	     1:Low,	     2:High
1196,	     1:Low,	     1:Low
1197,	     1:Low,	     1:Low
1198,	     1:Low,	     2:High
1199,	     1:Low,	     1:Low
1200,	     1:Low,	     2:High
1201,	     1:Low,	     2:High
1202,	     1:Low,	     1:Low
1203,	     1:Low,	     2:High
1204,	     1:Low,	     2:High
1205,	     1:Low,	     1:Low
1206,	     1:Low,	     1:Low
1207,	     1:Low,	     2:High
1208,	     1:Low,	     1:Low
1209,	     1:Low,	     1:Low
1210,	     1:Low,	     2:High
1211,	     1:Low,	     2:High
1212,	     1:Low,	     2:High
1213,	     1:Low,	     2:High
1214,	     1:Low,	     1:Low
1215,	     1:Low,	     1:Low
1216,	     1:Low,	     1:Low
1217,	     1:Low,	     2:High
1218,	     1:Low,	     2:High
1219,	     1:Low,	     2:High
1220,	     1:Low,	     2:High
1221,	     1:Low,	     2:High
1222,	     1:Low,	     2:High
1223,	     1:Low,	     2:High
1224,	     1:Low,	     2:High
1225,	     1:Low,	     2:High
1226,	     1:Low,	     1:Low
1227,	     1:Low,	     2:High
1228,	     1:Low,	     2:High
1229,	     1:Low,	     1:Low
1230,	     1:Low,	     2:High
1231,	     1:Low,	     1:Low
1232,	     1:Low,	     2:High
1233,	     1:Low,	     2:High
1234,	     1:Low,	     1:Low
1235,	     1:Low,	     2:High
1236,	     1:Low,	     2:High
1237,	     1:Low,	     1:Low
1238,	     1:Low,	     1:Low
1239,	     1:Low,	     2:High
1240,	     1:Low,	     2:High
1241,	     1:Low,	     1:Low
1242,	     1:Low,	     1:Low
1243,	     1:Low,	     1:Low
1244,	     1:Low,	     1:Low
1245,	     1:Low,	     1:Low
1246,	     1:Low,	     1:Low
1247,	     1:Low,	     2:High
1248,	     1:Low,	     2:High
1249,	     1:Low,	     1:Low
1250,	     1:Low,	     2:High
1251,	     1:Low,	     2:High
1252,	     1:Low,	     2:High
1253,	     1:Low,	     2:High
1254,	     1:Low,	     2:High
1255,	     1:Low,	     2:High
1256,	     1:Low,	     2:High
1257,	     1:Low,	     1:Low
1258,	     1:Low,	     2:High
1259,	     1:Low,	     2:High
1260,	     1:Low,	     2:High
1261,	     1:Low,	     1:Low
1262,	     1:Low,	     1:Low
1263,	     1:Low,	     2:High
1264,	     1:Low,	     2:High
1265,	     1:Low,	     1:Low
1266,	     1:Low,	     2:High
1267,	     1:Low,	     2:High
1268,	     1:Low,	     1:Low
1269,	     1:Low,	     2:High
1270,	     1:Low,	     1:Low
1271,	     1:Low,	     2:High
1272,	     1:Low,	     2:High
1273,	     1:Low,	     1:Low
1274,	     1:Low,	     1:Low
1275,	     1:Low,	     2:High
1276,	     1:Low,	     1:Low
1277,	     1:Low,	     2:High
1278,	     1:Low,	     2:High
1279,	     1:Low,	     2:High
1280,	     1:Low,	     1:Low
1281,	     1:Low,	     2:High
1282,	     1:Low,	     2:High
1283,	     1:Low,	     2:High
1284,	     1:Low,	     1:Low
1285,	     1:Low,	     1:Low
1286,	     1:Low,	     1:Low
1287,	     1:Low,	     2:High
1288,	     1:Low,	     2:High
1289,	     1:Low,	     2:High
1290,	     1:Low,	     1:Low
1291,	     1:Low,	     2:High
1292,	     1:Low,	     2:High
1293,	     1:Low,	     2:High
1294,	     1:Low,	     1:Low
1295,	     1:Low,	     1:Low
1296,	     1:Low,	     1:Low
1297,	     1:Low,	     2:High
1298,	     1:Low,	     2:High
1299,	     1:Low,	     2:High
1300,	     1:Low,	     1:Low
1301,	     1:Low,	     1:Low
1302,	     1:Low,	     1:Low
1303,	     1:Low,	     1:Low
1304,	     1:Low,	     2:High
1305,	     1:Low,	     1:Low
1306,	     1:Low,	     1:Low
1307,	     1:Low,	     2:High
1308,	     1:Low,	     1:Low
1309,	     1:Low,	     1:Low
1310,	     1:Low,	     2:High
1311,	     1:Low,	     1:Low
1312,	     1:Low,	     2:High
1313,	     1:Low,	     2:High
1314,	     1:Low,	     1:Low
1315,	     1:Low,	     1:Low
1316,	     1:Low,	     2:High
1317,	     1:Low,	     1:Low
1318,	     1:Low,	     1:Low
1319,	     1:Low,	     2:High
1320,	     1:Low,	     2:High
1321,	     1:Low,	     1:Low
1322,	     1:Low,	     1:Low
1323,	     1:Low,	     2:High
1324,	     1:Low,	     2:High
1325,	     1:Low,	     2:High
1326,	     1:Low,	     2:High
1327,	     1:Low,	     1:Low
1328,	     1:Low,	     2:High
1329,	     1:Low,	     2:High
1330,	     1:Low,	     1:Low
1331,	     1:Low,	     1:Low
1332,	     1:Low,	     2:High
1333,	     1:Low,	     1:Low
1334,	     1:Low,	     1:Low
1335,	     1:Low,	     2:High
1336,	     1:Low,	     2:High
1337,	     1:Low,	     1:Low
1338,	     1:Low,	     2:High
1339,	     1:Low,	     2:High
1340,	     1:Low,	     2:High
1341,	     1:Low,	     2:High
1342,	     1:Low,	     1:Low
1343,	     1:Low,	     1:Low
1344,	     1:Low,	     2:High
1345,	     1:Low,	     2:High
1346,	     1:Low,	     2:High
1347,	     1:Low,	     1:Low
1348,	     1:Low,	     1:Low
1349,	     1:Low,	     1:Low
1350,	     1:Low,	     1:Low
1351,	     1:Low,	     2:High
1352,	     1:Low,	     1:Low
1353,	     1:Low,	     1:Low
1354,	     1:Low,	     1:Low
1355,	     1:Low,	     1:Low
1356,	     1:Low,	     2:High
1357,	     1:Low,	     2:High
1358,	     1:Low,	     2:High
1359,	     1:Low,	     2:High
1360,	     1:Low,	     2:High
1361,	     1:Low,	     1:Low
1362,	     1:Low,	     1:Low
1363,	     1:Low,	     2:High
1364,	     1:Low,	     2:High
1365,	     1:Low,	     2:High
1366,	     1:Low,	     1:Low
1367,	     1:Low,	     1:Low
1368,	     1:Low,	     1:Low
1369,	     1:Low,	     1:Low
1370,	     1:Low,	     1:Low
1371,	     1:Low,	     2:High
1372,	     1:Low,	     1:Low
1373,	     1:Low,	     2:High
1374,	     1:Low,	     2:High
1375,	     1:Low,	     2:High
1376,	     1:Low,	     2:High
1377,	     1:Low,	     2:High
1378,	     1:Low,	     2:High
1379,	     1:Low,	     2:High
1380,	     1:Low,	     1:Low
1381,	     1:Low,	     1:Low
1382,	     1:Low,	     2:High
1383,	     1:Low,	     2:High
1384,	     1:Low,	     2:High
1385,	     1:Low,	     2:High
1386,	     1:Low,	     2:High
1387,	     1:Low,	     2:High
1388,	     1:Low,	     1:Low
1389,	     1:Low,	     1:Low
1390,	     1:Low,	     1:Low
1391,	     1:Low,	     2:High
1392,	     1:Low,	     1:Low
1393,	     1:Low,	     1:Low
1394,	     1:Low,	     2:High
1395,	     1:Low,	     1:Low
1396,	     1:Low,	     2:High
1397,	     1:Low,	     2:High
1398,	     1:Low,	     1:Low
1399,	     1:Low,	     1:Low
1400,	     1:Low,	     2:High
1401,	     1:Low,	     1:Low
1402,	     1:Low,	     1:Low
1403,	     1:Low,	     1:Low
1404,	     1:Low,	     1:Low
1405,	     1:Low,	     2:High
1406,	     1:Low,	     1:Low
1407,	     1:Low,	     1:Low
1408,	     1:Low,	     2:High
1409,	     1:Low,	     1:Low
1410,	     1:Low,	     2:High
1411,	     1:Low,	     2:High
1412,	     1:Low,	     2:High
1413,	     1:Low,	     2:High
1414,	     1:Low,	     1:Low
1415,	     1:Low,	     1:Low
1416,	     1:Low,	     1:Low
1417,	     1:Low,	     2:High
1418,	     1:Low,	     2:High
1419,	     1:Low,	     2:High
1420,	     1:Low,	     1:Low
1421,	     1:Low,	     1:Low
1422,	     1:Low,	     1:Low
1423,	     1:Low,	     1:Low
1424,	     1:Low,	     2:High
1425,	     1:Low,	     2:High
1426,	     1:Low,	     2:High
1427,	     1:Low,	     1:Low
1428,	     1:Low,	     1:Low
1429,	     1:Low,	     1:Low
1430,	     1:Low,	     1:Low
1431,	     1:Low,	     1:Low
1432,	     1:Low,	     1:Low
1433,	     1:Low,	     1:Low
1434,	     1:Low,	     2:High
1435,	     1:Low,	     2:High
1436,	     1:Low,	     2:High
1437,	     1:Low,	     2:High
1438,	     1:Low,	     1:Low
1439,	     1:Low,	     1:Low
1440,	     1:Low,	     2:High
1441,	     1:Low,	     2:High
1442,	     1:Low,	     1:Low
1443,	     1:Low,	     1:Low
1444,	     1:Low,	     2:High
1445,	     1:Low,	     1:Low
1446,	     1:Low,	     1:Low
1447,	     1:Low,	     1:Low
1448,	     1:Low,	     2:High
1449,	     1:Low,	     1:Low
1450,	     1:Low,	     2:High
1451,	     1:Low,	     1:Low
1452,	     1:Low,	     2:High
1453,	     1:Low,	     1:Low
1454,	     1:Low,	     1:Low
1455,	     1:Low,	     2:High
1456,	     1:Low,	     1:Low
1457,	     1:Low,	     2:High
1458,	     1:Low,	     2:High
1459,	     1:Low,	     1:Low
1460,	     1:Low,	     2:High
1461,	     1:Low,	     1:Low
1462,	     1:Low,	     1:Low
1463,	     1:Low,	     2:High
1464,	     1:Low,	     1:Low
1465,	     1:Low,	     1:Low
1466,	     1:Low,	     2:High
1467,	     1:Low,	     2:High
1468,	     1:Low,	     1:Low
1469,	     1:Low,	     2:High
1470,	     1:Low,	     1:Low
1471,	     1:Low,	     2:High
1472,	     1:Low,	     2:High
1473,	     1:Low,	     2:High
1474,	     1:Low,	     2:High
1475,	     1:Low,	     2:High
1476,	     1:Low,	     2:High
1477,	     1:Low,	     1:Low
1478,	     1:Low,	     2:High
1479,	     1:Low,	     2:High
1480,	     1:Low,	     2:High
1481,	     1:Low,	     2:High
1482,	     1:Low,	     2:High
1483,	     1:Low,	     1:Low
1484,	     1:Low,	     2:High
1485,	     1:Low,	     2:High
1486,	     1:Low,	     2:High
1487,	     1:Low,	     2:High
1488,	     1:Low,	     2:High
1489,	     1:Low,	     2:High
1490,	     1:Low,	     1:Low
1491,	     1:Low,	     1:Low
1492,	     1:Low,	     2:High
1493,	     1:Low,	     1:Low
1494,	     1:Low,	     1:Low
1495,	     1:Low,	     2:High
1496,	     1:Low,	     2:High
1497,	     1:Low,	     1:Low
1498,	     1:Low,	     2:High
1499,	     1:Low,	     1:Low
1500,	     1:Low,	     1:Low
1501,	     1:Low,	     2:High
1502,	     1:Low,	     2:High
1503,	     1:Low,	     2:High
1504,	     1:Low,	     1:Low
1505,	     1:Low,	     1:Low
1506,	     1:Low,	     2:High
1507,	     1:Low,	     1:Low
1508,	     1:Low,	     2:High
1509,	     1:Low,	     2:High
1510,	     1:Low,	     2:High
1511,	     1:Low,	     2:High
1512,	     1:Low,	     2:High
1513,	     1:Low,	     2:High
1514,	     1:Low,	     1:Low
1515,	     1:Low,	     2:High
1516,	     1:Low,	     2:High
1517,	     1:Low,	     1:Low
1518,	     1:Low,	     1:Low
1519,	     1:Low,	     2:High
1520,	     1:Low,	     2:High
1521,	     1:Low,	     1:Low
1522,	     1:Low,	     1:Low
1523,	     1:Low,	     1:Low
1524,	     1:Low,	     2:High
1525,	     1:Low,	     1:Low
1526,	     1:Low,	     2:High
1527,	     1:Low,	     2:High
1528,	     1:Low,	     2:High
1529,	     1:Low,	     1:Low
1530,	     1:Low,	     2:High
1531,	     1:Low,	     1:Low
1532,	     1:Low,	     2:High
1533,	     1:Low,	     1:Low
1534,	     1:Low,	     1:Low
1535,	     1:Low,	     2:High
1536,	     1:Low,	     1:Low
1537,	     1:Low,	     1:Low
1538,	     1:Low,	     1:Low
1539,	     1:Low,	     1:Low
1540,	     1:Low,	     1:Low
1541,	     1:Low,	     2:High
1542,	     1:Low,	     1:Low
1543,	     1:Low,	     1:Low
1544,	     1:Low,	     2:High
1545,	     1:Low,	     2:High
1546,	     1:Low,	     1:Low
1547,	     1:Low,	     1:Low
1548,	     1:Low,	     2:High
1549,	     1:Low,	     2:High
1550,	     1:Low,	     2:High
1551,	     1:Low,	     1:Low
1552,	     1:Low,	     1:Low
1553,	     1:Low,	     2:High
1554,	     1:Low,	     2:High
1555,	     1:Low,	     2:High
1556,	     1:Low,	     2:High
1557,	     1:Low,	     1:Low
1558,	     1:Low,	     1:Low
1559,	     1:Low,	     2:High
1560,	     1:Low,	     2:High
1561,	     1:Low,	     1:Low
1562,	     1:Low,	     1:Low
1563,	     1:Low,	     1:Low
1564,	     1:Low,	     1:Low
1565,	     1:Low,	     1:Low
1566,	     1:Low,	     2:High
1567,	     1:Low,	     2:High
